ensembl_gene_id	genetree_id	gene_symbol	prd_score	identifier	netto_dup	loss	orthologs_cnt	clan	unit_cv	selectome	schaper_pos	mis_z	pLI	gt_dup	gt_root	segdup
ENSG00000104783	ENSGT00500000044784	KCNN4	0.6708619992	ENSGT00500000044784_ENSG00000104783	9	1	10	motif	0.2258769757	True		2.1148210176	8.36465970463e-06	0	t117571	False
ENSG00000124532	ENSGT00390000009988	MRS2	0.6698938455	ENSGT00390000009988_ENSG00000124532	11	5	13	motif	0.2191227368	False		1.1046567413	8.84583170647e-05	1	t117571	False
ENSG00000162542	ENSGT00390000001400	TMCO4	0.6698938455	ENSGT00390000001400_ENSG00000162542	11	8	13	motif	0.2163578045	True		-0.6112985403	9.98392215947e-13	1	t117571	False
ENSG00000164949	ENSGT00860000133672	GEM	0.6698938455	ENSGT00860000133672_ENSG00000164949	11	17	13	motif	0.0948829283	False		-0.3388298413	6.12905425295e-06	0	t117571	False
ENSG00000148396	ENSGT00530000063746	SEC16A	0.6698938455	ENSGT00530000063746_ENSG00000148396	11	4	13	motif	0	False		-2.042509911	0.6870072213	0	t7742	False
ENSG00000135423	ENSGT00390000010463	GLS2	0.6698938455	ENSGT00390000010463_ENSG00000135423	11	13	13	motif	0.1632679215	False	False	2.2867458217	0.0009871223	1	t117571	False
ENSG00000165219	ENSGT00530000063341	GAPVD1	0.6698938455	ENSGT00530000063341_ENSG00000165219	11	33	13	motif	0.1163444311	False		1.7795065685	0.9999998716	1	t33213	False
ENSG00000185043	ENSGT00860000133737	CIB1	0.6698938455	ENSGT00860000133737_ENSG00000185043_EF-hand_1	11	5	13	EF_hand	0.0706970838	False		-0.0064390679	0.0161029646	1	t117571	False
ENSG00000001617	ENSGT00760000118854	SEMA3F	0.6692887495	ENSGT00760000118854_ENSG00000001617	13	8	16	motif	0.1188052263	False		2.6796305772	0.9999177005	1	t117571	False
ENSG00000101152	ENSGT00920000148989	DNAJC5	0.6692887495	ENSGT00920000148989_ENSG00000101152	13	21	16	motif	0.085106383	False		2.1653472003	0.8584924588	2	t117571	True
ENSG00000120784	ENSGT00840000129704	ZFP30	0.6605962498	ENSGT00840000129704_ENSG00000120784_zf-H2C2_2	34	912	48	C2H2-zf	0.2161416666	False	False	-0.5500997717	9.06361318152e-08	32	t32525	False
ENSG00000198315	ENSGT00760000118881	ZKSCAN8	0.6482426922	ENSGT00760000118881_ENSG00000198315_zf-H2C2_2	36	260	52	C2H2-zf	0.2843323895	False	True	0.8541079438	0.0002315945	24	t32524	False
ENSG00000169744	ENSGT00390000005639	LDB2	0.6472413328	ENSGT00390000005639_ENSG00000169744	12	29	15	motif	0.2435525504	False		2.3757934828	0.9760678575	3	t117571	False
ENSG00000127948	ENSGT00840000129757	POR	0.6472413328	ENSGT00840000129757_ENSG00000127948	12	39	15	motif	0.2453823848	True		-0.5370940194	4.3390608715e-05	2	t117571	True
ENSG00000167085	ENSGT00550000074770	PHB	0.6472413328	ENSGT00550000074770_ENSG00000167085	12	20	15	motif	0.2002185395	False		2.5207124077	0.8216321498	1	t117571	True
ENSG00000159164	ENSGT00550000074384	SV2A	0.6472413328	ENSGT00550000074384_ENSG00000159164	12	3	15	motif	0.2002185395	False	False	2.298511467	0.5789826948	1	t117571	False
ENSG00000164332	ENSGT00390000010107	UBLCP1	0.6472413328	ENSGT00390000010107_ENSG00000164332	12	9	15	motif	0.0880223488	False		1.5782538753	0.1181285835	1	t117571	False
ENSG00000125409	ENSGT00390000016344	TEKT3	0.6472413328	ENSGT00390000016344_ENSG00000125409	12	9	15	motif	0.0880223488	False		-0.1411649026	3.19945204057e-14	1	t117571	False
ENSG00000118369	ENSGT00890000139367	USP35	0.6342911102	ENSGT00890000139367_ENSG00000118369	8	13	9	motif	0.1	False		1.2135229253	0.043478464	0	t117571	False
ENSG00000204887	ENSGT00730000111060	KRTAP1-4	0.6342911102	ENSGT00730000111060_ENSG00000204887_Keratin_B2	8	14	9	Keratin_assoc	0.3607842697	False		-2.1941198182	0.1410562831	6	t40674	False
ENSG00000106683	ENSGT00530000063025	LIMK1	0.6299188231	ENSGT00530000063025_ENSG00000106683	13	14	17	motif	0.1860903803	False		2.5936325036	0.9908962872	1	t117571	False
ENSG00000110955	ENSGT00550000074800	ATP5F1B	0.6220442851	ENSGT00550000074800_ENSG00000110955	11	35	14	motif	0.1540579174	False		NA	NA	3	t7742	False
ENSG00000135363	ENSGT00760000118921	LMO2	0.6220442851	ENSGT00760000118921_ENSG00000135363	11	56	14	motif	0.1100487467	False		1.729724298	0.7539521928	3	t117571	False
ENSG00000197170	ENSGT00730000111110	PSMD12	0.6220442851	ENSGT00730000111110_ENSG00000197170	11	28	14	motif	0.0784464541	False		2.422847771	0.9972677422	0	t117571	False
ENSG00000116133	ENSGT00390000008338	DHCR24	0.6220442851	ENSGT00390000008338_ENSG00000116133	11	10	14	motif	0.2078225418	True		2.6344290421	0.9691368934	0	t117571	False
ENSG00000101557	ENSGT00390000009615	USP14	0.6220442851	ENSGT00390000009615_ENSG00000101557	11	27	14	motif	0.2078225418	False		2.2255701132	0.9275368079	0	t117571	False
ENSG00000138614	ENSGT00390000009486	INTS14	0.6220442851	ENSGT00390000009486_ENSG00000138614	11	11	14	motif	0.0912599363	False		NA	NA	0	t117571	False
ENSG00000087087	ENSGT00390000005492	SRRT	0.6220442851	ENSGT00390000005492_ENSG00000087087	11	19	14	motif	0.2251973115	False		4.6115375082	0.9829678899	1	t7742	False
ENSG00000134590	ENSGT00510000047956	RTL8C	0.618103332	ENSGT00510000047956_ENSG00000134590	6	1	6	motif	0.7888106377	False		NA	NA	7	t9347	True
ENSG00000089916	ENSGT00410000025698	GPATCH2L	0.6098745447	ENSGT00410000025698_ENSG00000089916	9	9	11	motif	0.2374261804	False		0.6673932428	0.5390688084	1	t117571	False
ENSG00000284041	ENSGT00840000129964	AC073111.3	0.6098745447	ENSGT00840000129964_ENSG00000284041_zf-C2H2	9	71	11	C2H2-zf	0.3920341398	False	False	NA	NA	3	t32524	False
ENSG00000064270	ENSGT00890000139334	ATP2C2	0.6098745447	ENSGT00890000139334_ENSG00000064270_Cation_ATPase_C	9	8	11	Cation_ATPase_C	0.1036445247	False		NA	NA	0	t117571	False
ENSG00000136944	ENSGT00760000118921	LMX1B	0.6067887495	ENSGT00760000118921_ENSG00000136944	12	46	16	motif	0.1692160574	False		2.7926056011	0.82273227	3	t117571	False
ENSG00000198208	ENSGT00890000139413	RPS6KL1	0.5929707686	ENSGT00890000139413_ENSG00000198208	10	1	13	motif	0.2789679717	False		0.0287665046	0.000674281	0	t117571	False
ENSG00000189298	ENSGT00760000118881	ZKSCAN3	0.5905503845	ENSGT00760000118881_ENSG00000189298_zf-H2C2_2	33	289	52	C2H2-zf	0.2843323895	False	True	1.4741882374	0.0001226083	24	t32524	False
ENSG00000236609	ENSGT00920000149146	ZNF853	0.588577499	ENSGT00920000149146_ENSG00000236609_zf-C2H2	7	16	8	C2H2-zf	0.2995587584	False	False	-1.4974887703	0.0009589512	0	t7742	False
ENSG00000164483	ENSGT00390000012396	SAMD3	0.588577499	ENSGT00390000012396_ENSG00000164483	7	8	8	motif	0.0725237724	False		-1.5364617908	1.09707510091e-06	1	t32524	False
ENSG00000188573	ENSGT00550000074792	FBLL1	0.588577499	ENSGT00550000074792_ENSG00000188573	7	44	8	motif	0.4829452884	False		NA	NA	1	t117571	False
ENSG00000036473	ENSGT00510000047417	OTC	0.5805746661	ENSGT00510000047417_ENSG00000036473	11	20	15	motif	0.1227438751	False		0.8456664534	0.9810178999	1	t117571	False
ENSG00000161647	ENSGT00760000118866	MPP3	0.5805746661	ENSGT00760000118866_ENSG00000161647	11	41	15	motif	0.08610883	False		1.8405636704	1.99785500256e-05	2	t117571	False
ENSG00000143486	ENSGT00550000074865	EIF2D	0.5805746661	ENSGT00550000074865_ENSG00000143486	11	4	15	motif	0	True		1.0126515234	6.59630829154e-06	1	t117571	False
ENSG00000114520	ENSGT00910000144107	SNX4	0.5805746661	ENSGT00910000144107_ENSG00000114520	11	24	15	motif	0.0880223488	False		0.2103853941	0.0110618785	1	t117571	False
ENSG00000198443	ENSGT00880000137902	KRTAP4-1	0.5712458062	ENSGT00880000137902_ENSG00000198443_Keratin_B2_2	20	273	31	Keratin_assoc	0.2592532123	False	False	-0.0134707113	0.1799158489	27	t32525	False
ENSG00000213639	ENSGT00530000062911	PPP1CB	0.5708619992	ENSGT00530000062911_ENSG00000213639	8	20	10	motif	0.1664356663	False		4.5597566351	0.9971949742	0	t32523	False
ENSG00000104312	ENSGT00550000074536	RIPK2	0.559051666	ENSGT00550000074536_ENSG00000104312	9	14	12	motif	0	True		1.639473306	0.5542632859	1	t117571	False
ENSG00000101442	ENSGT00720000108866	ACTR5	0.559051666	ENSGT00720000108866_ENSG00000101442	9	31	12	motif	0	True		0.5954037243	1.0001423207e-12	1	t117571	False
ENSG00000140022	ENSGT00900000141022	STON2	0.559051666	ENSGT00900000141022_ENSG00000140022	9	0	12	motif	0	False		-0.6719567186	0.5683264677	0	t117571	False
ENSG00000138741	ENSGT00760000119180	TRPC3	0.559051666	ENSGT00760000119180_ENSG00000138741_Ank_5	9	4	12	Ank	0.2037706832	False		3.9363178891	0.0004469562	1	t117571	False
ENSG00000123119	ENSGT00390000009734	NECAB1	0.559051666	ENSGT00390000009734_ENSG00000123119_EF-hand_1	9	15	12	EF_hand	0.1657550828	False		0.8738977493	0.3778118143	1	t117571	False
ENSG00000187626	ENSGT00760000118881	ZKSCAN4	0.552088846	ENSGT00760000118881_ENSG00000187626_zf-H2C2_2	31	301	52	C2H2-zf	0.2843323895	False	True	1.5590594332	6.74288454801e-05	24	t32524	False
ENSG00000136636	ENSGT00920000149098	KCTD3	0.5506157137	ENSGT00920000149098_ENSG00000136636	10	60	14	motif	0	False		2.190291472	0.9868661111	1	t117571	False
ENSG00000104626	ENSGT00530000063205	ERI1	0.5506157137	ENSGT00530000063205_ENSG00000104626	10	41	14	motif	0	False		-2.3185132758	0.0004546852	0	t117571	False
ENSG00000135365	ENSGT00530000063984	PHF21A	0.5506157137	ENSGT00530000063984_ENSG00000135365	10	7	14	motif	0.1528567793	False		2.8200238422	0.9996754861	0	t117571	False
ENSG00000145349	ENSGT00760000118944	CAMK2D	0.5506157137	ENSGT00760000118944_ENSG00000145349	10	50	14	motif	0.1925980714	False		2.6619549498	0.0166616688	2	t117571	False
ENSG00000184209	ENSGT00530000063750	SNRNP35	0.5506157137	ENSGT00530000063750_ENSG00000184209	10	18	14	motif	0	False	False	0.9670286699	2.28333241563e-07	1	t117571	False
ENSG00000101199	ENSGT00890000139515	ARFGAP1	0.5506157137	ENSGT00890000139515_ENSG00000101199	10	8	14	motif	0	True		-0.2993586183	0.0166821066	0	t117571	False
ENSG00000160688	ENSGT00390000007266	FLAD1	0.5506157137	ENSGT00390000007266_ENSG00000160688	10	20	14	motif	0.2578308227	True		0.4312101483	0.0917935111	1	t117571	False
ENSG00000126070	ENSGT00760000119148	AGO3	0.5442887495	ENSGT00760000119148_ENSG00000126070	11	95	16	motif	0.1588916245	False		5.4512131768	0.9999988436	2	t7742	False
ENSG00000142065	ENSGT00840000129704	ZFP14	0.5355962498	ENSGT00840000129704_ENSG00000142065_zf-H2C2_2	28	893	48	C2H2-zf	0.2161416666	False	False	1.311944518	0.0001622477	32	t32525	False
ENSG00000197062	ENSGT00760000118881	ZSCAN26	0.5328580768	ENSGT00760000118881_ENSG00000197062_zf-H2C2_2	30	329	52	C2H2-zf	0.2843323895	False	True	NA	NA	24	t32524	False
ENSG00000124486	ENSGT00760000119158	USP9X	0.529802856	ENSGT00760000119158_ENSG00000124486	6	26	7	motif	0	False		6.3482143062	1	1	t40674	False
ENSG00000114374	ENSGT00760000119158	USP9Y	0.529802856	ENSGT00760000119158_ENSG00000114374	6	16	7	motif	0	False		-2.8144297227	0.140701438	1	t40674	False
ENSG00000105732	ENSGT00670000098063	ZNF574	0.5231799991	ENSGT00670000098063_ENSG00000105732_zf-C2H2	7	42	9	C2H2-zf	0.3424789032	True		2.259882717	0.908434997	0	t117571	False
ENSG00000126457	ENSGT00550000074406	PRMT1	0.5231799991	ENSGT00550000074406_ENSG00000126457	7	18	9	motif	0.1395348837	False		4.271530754	0.9935877869	2	t117571	False
ENSG00000100842	ENSGT00490000043324	EFS	0.5231799991	ENSGT00490000043324_ENSG00000100842	7	30	9	motif	0.3796457381	False	False	-0.4701475565	2.44587050453e-06	0	t117571	False
ENSG00000125998	ENSGT00760000119168	FAM83C	0.5231799991	ENSGT00760000119168_ENSG00000125998	7	9	9	motif	0.6902195746	False	False	0.2142729249	3.49242479222e-05	0	t117571	False
ENSG00000276040	ENSGT00530000063191	SPATA31A7	0.5231799991	ENSGT00530000063191_ENSG00000276040	7	13	9	motif	0.5499186473	False		1.4118255238	0.4813455747	12	t9347	False
ENSG00000181444	ENSGT00530000063238	ZNF467	0.5208417645	ENSGT00530000063238_ENSG00000181444_zf-H2C2_2	20	50	34	C2H2-zf	0.8049264638	False	False	2.2325453368	1.71294598036e-07	3	t117571	False
ENSG00000009790	ENSGT00530000063197	TRAF3IP3	0.5189654538	ENSGT00530000063197_ENSG00000009790	8	26	11	motif	0.2886429792	False		-0.2956385265	1.37649178169e-06	1	t117571	False
ENSG00000082293	ENSGT00900000140804	COL19A1	0.5189654538	ENSGT00900000140804_ENSG00000082293_Collagen	8	154	11	Collagen	0.3985450008	False		-1.0185928068	5.55032017758e-17	0	t117571	False
ENSG00000136404	ENSGT00390000012913	TM6SF1	0.5160476917	ENSGT00390000012913_ENSG00000136404	9	5	13	motif	0	False		0.2594775119	6.46941313207e-05	1	t117571	False
ENSG00000070010	ENSGT00390000002408	UFD1	0.5160476917	ENSGT00390000002408_ENSG00000070010	9	5	13	motif	0	True		NA	NA	1	t117571	False
ENSG00000123213	ENSGT00550000074738	NLN	0.5160476917	ENSGT00550000074738_ENSG00000123213	9	8	13	motif	0	False		-0.5006113937	3.59597227685e-07	1	t117571	True
ENSG00000162869	ENSGT00390000006820	PPP1R21	0.5160476917	ENSGT00390000006820_ENSG00000162869	9	26	13	motif	0.1144619453	True		-3.1975699218	0.0004021005	0	t7742	False
ENSG00000117360	ENSGT00390000011497	PRPF3	0.5160476917	ENSGT00390000011497_ENSG00000117360	9	22	13	motif	0	True		4.0255019806	0.9999988438	0	t117571	False
ENSG00000139826	ENSGT00390000000948	ABHD13	0.5160476917	ENSGT00390000000948_ENSG00000139826_AXE1	9	6	13	AB_hydrolase	0	False		0.5646702111	0.6373566523	0	t117571	False
ENSG00000161542	ENSGT00550000074583	PRPSAP1	0.5139079995	ENSGT00550000074583_ENSG00000161542	10	20	15	motif	0.1227438751	False		1.1591244999	1.96941742513e-10	2	t117571	False
ENSG00000166164	ENSGT00530000063939	BRD7	0.5139079995	ENSGT00530000063939_ENSG00000166164	10	4	15	motif	0.0880223488	False		-0.2012046759	0.9448650433	1	t117571	False
ENSG00000158691	ENSGT00760000118881	ZSCAN12	0.5136273075	ENSGT00760000118881_ENSG00000158691_zf-H2C2_2	29	205	52	C2H2-zf	0.2843323895	False	True	0.0837846715	1.43991732878e-05	24	t32524	False
ENSG00000123500	ENSGT00760000118830	COL10A1	0.5122717642	ENSGT00760000118830_ENSG00000123500_Collagen	11	110	17	Collagen	0.2376403772	False		-3.2334568162	6.3584e-05	1	t117571	False
ENSG00000147065	ENSGT00920000148976	MSN	0.5122717642	ENSGT00920000148976_ENSG00000147065	11	37	17	motif	0.115220304	False		2.7794264649	0.9935571458	2	t117571	True
ENSG00000162378	ENSGT00530000063187	ZYG11B	0.5109799996	ENSGT00530000063187_ENSG00000162378_LRR_4	12	36	19	LRR	0	True		3.9245358617	0.9999237894	3	t117571	False
ENSG00000198298	ENSGT00910000144031	ZNF485	0.4977586153	ENSGT00910000144031_ENSG00000198298_zf-H2C2_2	67	1344	130	C2H2-zf	0.3842091316	True	True	-0.2874926326	3.53439212462e-05	90	t117571	False
ENSG00000121774	ENSGT00550000074434	KHDRBS1	0.4838122218	ENSGT00550000074434_ENSG00000121774	11	32	18	motif	0.1143323901	False		3.4990239228	0.9468764592	2	t117571	False
ENSG00000128590	ENSGT00760000118947	DNAJB9	0.4817887495	ENSGT00760000118947_ENSG00000128590	10	22	16	motif	0.1093008082	False		-1.6251649779	0.224582946	1	t117571	False
ENSG00000129667	ENSGT00390000012532	RHBDF2	0.4817887495	ENSGT00390000012532_ENSG00000129667	10	24	16	motif	0.3223144469	False		1.7675116044	0.0009667209	4	t117571	False
ENSG00000100852	ENSGT00920000148997	ARHGAP5	0.4791871423	ENSGT00920000148997_ENSG00000100852_RhoGAP-FF1	9	3	14	FF	0	False		0.9653042631	0.9870536981	0	t117571	True
ENSG00000180332	ENSGT00760000119013	KCTD4	0.4791871423	ENSGT00760000119013_ENSG00000180332	9	17	14	motif	0	False		0.6132069773	0.0407045021	0	t117571	False
ENSG00000071575	ENSGT00900000140868	TRIB2	0.4791871423	ENSGT00900000140868_ENSG00000071575	9	24	14	motif	0.2384565756	False		2.958138346	0.926787339	1	t117571	False
ENSG00000154803	ENSGT00390000009864	FLCN	0.4791871423	ENSGT00390000009864_ENSG00000154803	9	9	14	motif	0.2078225418	False		1.5313573757	0.9584897982	1	t117571	False
ENSG00000264187	ENSGT00390000009864	AC055811.2	0.4791871423	ENSGT00390000009864_ENSG00000264187	9	22	14	motif	0.2078225418	False		NA	NA	1	t117571	False
ENSG00000061987	ENSGT00390000013286	MON2	0.4791871423	ENSGT00390000013286_ENSG00000061987	9	22	14	motif	0	False		1.7164167105	0.9827082626	2	t117571	False
ENSG00000075914	ENSGT00530000063093	EXOSC7	0.4791871423	ENSGT00530000063093_ENSG00000075914	9	28	14	motif	0	False		-0.3076706283	0.0141395293	1	t117571	False
ENSG00000188153	ENSGT00900000140804	COL4A5	0.4791871423	ENSGT00900000140804_ENSG00000188153_Collagen	9	556	14	Collagen	0.2331349508	True	False	1.2575769422	0.9999183483	0	t117571	False
ENSG00000136280	ENSGT00390000016168	CCM2	0.4791871423	ENSGT00390000016168_ENSG00000136280	9	25	14	motif	0.0912599363	False		0.8650498855	0.483088351	1	t117571	True
ENSG00000119508	ENSGT00760000118887	NR4A3	0.4791871423	ENSGT00760000118887_ENSG00000119508	9	5	14	motif	0.1870828693	False		NA	NA	0	t117571	False
ENSG00000131236	ENSGT00390000017955	CAP1	0.4791871423	ENSGT00390000017955_ENSG00000131236	9	10	14	motif	0.0870152881	True		0.9931660421	0.585940926	0	t117571	True
ENSG00000108587	ENSGT00390000008688	GOSR1	0.4791871423	ENSGT00390000008688_ENSG00000108587	9	14	14	motif	0.1870828693	False		-0.040227473	0.4509377207	1	t117571	True
ENSG00000086475	ENSGT00390000000950	SEPHS1	0.4791871423	ENSGT00390000000950_ENSG00000086475	9	51	14	motif	0	False		3.6289145152	0.9799640546	3	t117571	True
ENSG00000055163	ENSGT00500000044831	CYFIP2	0.4791871423	ENSGT00500000044831_ENSG00000055163	9	38	14	motif	0	False		6.150429812	0.9999986026	2	t117571	False
ENSG00000151923	ENSGT00910000144106	TIAL1	0.4791871423	ENSGT00910000144106_ENSG00000151923_RRM_1	9	17	14	RRM	0	False	False	3.8517709695	0.9987907317	1	t117571	False
ENSG00000184432	ENSGT00900000141083	COPB2	0.4791871423	ENSGT00900000141083_ENSG00000184432_WD40	9	103	14	Beta_propeller	0	False	False	2.246383951	0.9999984571	1	t117571	False
ENSG00000117222	ENSGT00530000064100	RBBP5	0.4791871423	ENSGT00530000064100_ENSG00000117222_WD40	9	80	14	Beta_propeller	0	False	False	3.2438130881	0.9950541474	0	t117571	False
ENSG00000162692	ENSGT00830000128299	VCAM1	0.4791871423	ENSGT00830000128299_ENSG00000162692_Ig_3	9	42	14	Ig	0.2088270503	True	True	-0.0145392039	0.7815031444	0	t117571	False
ENSG00000185803	ENSGT00390000003774	SLC52A2	0.4757183327	ENSGT00390000003774_ENSG00000185803	8	6	12	motif	0.251256736	False		-0.4555894433	0.0119600051	1	t117571	False
ENSG00000150712	ENSGT00920000149050	MTMR12	0.4757183327	ENSGT00920000149050_ENSG00000150712	8	38	12	motif	0.1385640646	False		2.0470693844	0.997884435	0	t117571	False
ENSG00000135655	ENSGT00670000097750	USP15	0.4757183327	ENSGT00670000097750_ENSG00000135655	8	22	12	motif	0	False		3.4781595073	0.9903650161	1	t117571	False
ENSG00000029363	ENSGT00530000063211	BCLAF1	0.4757183327	ENSGT00530000063211_ENSG00000029363	8	47	12	motif	0.2453441959	False	False	NA	NA	1	t117571	True
ENSG00000109854	ENSGT00390000008184	HTATIP2	0.4757183327	ENSGT00390000008184_ENSG00000109854	8	17	12	motif	0	True		0.4307652112	3.64419690391e-12	0	t117571	False
ENSG00000120738	ENSGT00550000074455	EGR1	0.4757183327	ENSGT00550000074455_ENSG00000120738_zf-H2C2_2	8	28	12	C2H2-zf	0.1506131137	False	False	3.0990023971	0.6743449472	2	t117571	False
ENSG00000132466	ENSGT00920000148967	ANKRD17	0.4708619992	ENSGT00920000148967_ENSG00000132466_Ank_2	7	106	10	Ank	0.1116765657	False	False	5.2422175867	0.9999999996	2	t32523	True
ENSG00000187607	ENSGT00910000144031	ZNF286A	0.4669893846	ENSGT00910000144031_ENSG00000187607_zf-H2C2_2	63	1200	130	C2H2-zf	0.3842091316	True	True	2.6342029089	0.0129106053	90	t117571	True
ENSG00000142409	ENSGT00920000149146	ZNF787	0.463577499	ENSGT00920000149146_ENSG00000142409_zf-C2H2	6	14	8	C2H2-zf	0.2995587584	False	False	3.7455240295	0.7418211077	0	t7742	False
ENSG00000212658	ENSGT00880000137966	KRTAP29-1	0.4563078047	ENSGT00880000137966_ENSG00000212658_Keratin_B2_2	21	225	41	Keratin_assoc	0.312776246	False	False	NA	NA	32	t40674	False
ENSG00000096696	ENSGT00760000119163	DSP	0.4534482348	ENSGT00760000119163_ENSG00000096696_Plectin	10	116	17	Plectin	0.3196736312	True	False	0.9114243738	0.9999015428	2	t117571	False
ENSG00000132716	ENSGT00530000062951	DCAF8	0.4534482348	ENSGT00530000062951_ENSG00000132716_WD40	10	91	17	Beta_propeller	0.2469620143	True	False	3.7263014923	0.9997301073	3	t117571	True
ENSG00000188636	ENSGT00510000047956	RTL6	0.4514366653	ENSGT00510000047956_ENSG00000188636	5	1	6	motif	0.7888106377	False		NA	NA	7	t9347	False
ENSG00000182195	ENSGT00510000047956	LDOC1	0.4514366653	ENSGT00510000047956_ENSG00000182195	5	2	6	motif	0.7888106377	False		2.7634852543	0.5754803265	7	t9347	False
ENSG00000175718	ENSGT00710000106295	RBMXL3	0.4488177141	ENSGT00710000106295_ENSG00000175718	18	186	35	motif	0.2732280042	False	False	NA	NA	22	t117571	False
ENSG00000198730	ENSGT00390000005097	CTR9	0.4472413328	ENSGT00390000005097_ENSG00000198730_TPR_1	9	134	15	TPR	0.2377692714	False	False	4.4381917937	0.999999447	1	t117571	False
ENSG00000163359	ENSGT00760000119000	COL6A3	0.4472413328	ENSGT00760000119000_ENSG00000163359_VWA	9	32	15	vWA-like	0.2454349508	False	False	-0.2950833185	7.79330849282e-11	1	t117571	False
ENSG00000108433	ENSGT00490000043403	GOSR2	0.4472413328	ENSGT00490000043403_ENSG00000108433	9	6	15	motif	0.0723011867	False		0.0203222105	0.0002891942	2	t117571	True
ENSG00000010404	ENSGT00730000110906	IDS	0.4472413328	ENSGT00730000110906_ENSG00000010404	9	13	15	motif	0	True		1.1786311085	0.9792599187	1	t117571	True
ENSG00000241489	ENSGT00730000110906	AC244197.3	0.4472413328	ENSGT00730000110906_ENSG00000241489	9	16	15	motif	0	True		NA	NA	1	t117571	True
